Fighter,KD,Strikes,TD,Sub,Win_Rate,Total_Matches
Magomed Mustafaev,0.25,18.5,1.0,0.125,75.0,2.5
Maheshate,1.0,16.0,0.0,0.0,50.0,1.0
Maia Stevenson,0.0,6.0,1.0,0.0,0.0,1.0
Maiquel Falcao,1.0,25.0,1.0,3.0,100.0,1.0
Mairbek Taisumov,0.41666666666666663,26.833333333333336,0.75,0.0,83.33333333333333,4.5
Makhmud Muradov,0.5,68.875,0.75,0.5,75.0,2.5
Maki Pitolo,0.0,36.166666666666664,1.5,0.5,16.666666666666664,3.0
Makwan Amirkhani,0.0625,12.479166666666668,2.4375,0.625,47.916666666666664,7.0
Malcolm Gordon,0.0,15.125,0.75,0.25,37.5,3.0
Mallory Martin,0.0,29.0,0.5,0.25,25.0,2.0
Mana Martinez,1.0,66.25,0.75,0.25,50.0,4.0
Mandy Bohm,0.0,44.0,0.0,0.5,0.0,1.0
Manel Kape,0.8333333333333333,46.41666666666667,0.3333333333333333,0.5,66.66666666666666,2.5
Manny Bermudez,0.25,15.166666666666666,1.0833333333333335,1.25,66.66666666666666,2.5
Manon Fiorot,0.125,82.25,1.625,0.0,100.0,2.5
Manuel Rodriguez,0.0,4.0,3.0,0.0,0.0,1.0
Manuel Torres,1.0,34.0,0.0,0.0,100.0,1.0
Manvel Gamburyan,0.07142857142857142,18.794642857142858,2.008928571428571,0.5535714285714286,40.17857142857143,7.5
Mara Romero Borella,0.0,15.166666666666666,1.0833333333333335,0.5,58.33333333333333,3.5
Marc Diakiese,0.16666666666666666,32.666666666666664,2.630952380952381,0.0,53.57142857142857,6.5
Marc-Andre Barriault,0.20833333333333331,60.958333333333336,0.20833333333333331,0.125,37.5,5.0
Marcel Fortuna,0.25,45.0,0.25,0.25,25.0,1.5
Marcelo Aguiar,0.0,2.0,0.0,0.0,0.0,1.0
Marcelo Golm,0.0,35.33333333333333,0.5,0.5,50.0,2.0
Marcelo Guimaraes,0.0,56.16666666666667,1.0,0.0,66.66666666666666,2.0
Marcelo Mello,0.0,7.0,1.0,0.0,100.0,1.0
Marcelo Rojo,0.0,58.5,0.5,0.0,0.0,1.5
Marcin Bandel,0.0,3.0,0.0,0.0,0.0,2.0
Marcin Held,0.0,23.5,3.0,0.8333333333333333,50.0,2.0
Marcin Prachnio,0.25,54.55,0.0,0.0,45.0,3.5
Marcin Tybura,0.038461538461538464,50.32692307692308,1.0288461538461537,0.038461538461538464,50.96153846153847,8.5
Marcin Wrzosek,0.0,52.0,3.0,0.0,0.0,1.0
Marcio Alexandre Junior,0.0,22.5,0.25,0.5,0.0,1.5
Marcio Cruz,0.0,20.75,0.25,0.75,50.0,2.0
Marco Beltran,0.125,24.875,0.625,0.125,50.0,3.0
Marco Polo Reyes,0.35714285714285715,25.714285714285715,0.0,0.0,28.57142857142857,4.0
Marco Ruas,0.25,11.75,0.5,1.25,62.5,3.0
Marcos Mariano,0.0,2.5,0.0,0.0,0.0,2.0
Marcos Rogerio de Lima,0.38888888888888884,18.833333333333336,0.4722222222222222,0.2222222222222222,61.11111111111111,7.5
Marcos Vinicius,0.0,21.75,0.0,0.25,50.0,1.5
Marcus Aurelio,0.25,24.875,0.75,0.5,37.5,3.0
Marcus Bossett,0.0,1.0,0.0,0.0,33.33333333333333,3.0
Marcus Brimage,0.26666666666666666,42.96666666666667,0.3,0.0,46.666666666666664,4.0
Marcus Davis,0.38888888888888884,23.166666666666664,0.8611111111111112,0.6944444444444445,61.11111111111111,7.5
Marcus Jones,0.0,10.0,3.0,1.0,0.0,1.0
Marcus LeVesseur,0.0,19.0,2.25,0.5,25.0,1.5
Marcus Silveira,0.0,2.5,1.0,1.0,0.0,2.0
Maria Oliveira,0.0,82.0,0.5,0.0,25.0,1.5
Marina Rodriguez,0.2,73.3,0.1,0.2,60.0,5.0
Mario Bautista,0.1,42.33333333333333,1.2333333333333334,0.7,73.33333333333333,4.0
Mario Miranda,0.25,21.5,0.75,0.0,25.0,2.0
Mario Neto,0.0,10.0,1.0,0.0,0.0,1.0
Marion Reneau,0.0,42.285714285714285,0.5714285714285714,0.6666666666666666,38.09523809523809,6.5
Mariya Agapova,0.25,30.875,0.25,0.375,25.0,2.5
Mark Bocek,0.0,27.8,2.8125,0.8875,61.25,6.5
Mark Coleman,0.0,19.985714285714288,2.1285714285714286,0.6857142857142857,52.857142857142854,6.0
Mark De La Rosa,0.0,37.08333333333333,0.41666666666666663,0.125,25.0,3.5
Mark Eddiva,0.0,41.166666666666664,0.6666666666666666,0.0,16.666666666666664,2.0
Mark Godbeer,0.0,21.666666666666668,0.0,0.0,66.66666666666666,2.0
Mark Hall,0.0,2.125,0.0,0.0,70.0,3.5
Mark Holst,0.0,2.5,0.5,1.5,0.0,2.0
Mark Hominick,0.375,46.083333333333336,0.29166666666666663,0.125,41.666666666666664,3.5
Mark Hughes,0.0,9.0,2.0,3.0,100.0,1.0
Mark Hunt,0.4875,26.55,0.3875,0.0625,43.75,9.0
Mark Kerr,0.25,5.75,0.75,0.25,100.0,2.0
Mark Madsen,0.0,41.5,2.083333333333333,0.0,83.33333333333333,2.5
Mark Munoz,0.1,26.65,1.65,0.30000000000000004,60.0,7.5
Mark Robinson,0.0,0.0,0.0,0.0,0.0,1.0
Mark Scanlon,0.0,33.0,3.0,2.0,0.0,1.0
Mark Schultz,0.0,8.0,3.0,0.0,100.0,1.0
Mark Striegl,0.0,5.5,0.0,0.0,0.0,2.0
Mark Weir,0.75,7.25,0.0,0.75,50.0,1.5
Markus Perez,0.0,28.083333333333332,0.5833333333333333,0.6666666666666666,25.0,3.5
Marlon Moraes,0.43333333333333335,27.75,0.45,0.2,46.666666666666664,5.5
Marlon Vera,0.5336538461538461,49.59134615384615,0.47115384615384615,0.8846153846153846,70.67307692307692,10.5
Martin Bravo,0.16666666666666666,65.5,1.5,0.0,16.666666666666664,2.0
Martin Buday,0.5,61.0,0.0,0.0,100.0,2.0
Martin Day,0.5,44.75,0.5,0.5,0.0,2.0
Martin Kampmann,0.29166666666666663,28.819444444444443,1.0763888888888888,1.2013888888888888,64.58333333333333,8.5
Martin Sano,0.0,1.0,0.0,0.0,0.0,1.0
Martin Svensson,0.0,13.0,0.0,0.0,0.0,1.0
Marvin Eastman,0.0,9.0,0.25,0.0,12.5,2.5
Marvin Vettori,0.045454545454545456,63.16666666666667,1.4696969696969697,0.606060606060606,65.15151515151514,7.0
Maryna Moroz,0.0,54.875,0.5416666666666667,0.5416666666666667,54.16666666666667,5.0
Masanori Kanehara,0.0,21.5,1.5,1.0,25.0,1.5
Masio Fullen,0.0,28.5,0.25,0.0,25.0,1.5
Mason Jones,0.0,73.25,2.75,0.0,25.0,2.0
Masutatsu Yano,0.0,18.0,1.0,0.0,0.0,1.0
Mateus Mendonca,0.0,29.0,2.0,0.0,0.0,1.0
Mateusz Gamrot,0.125,36.125,3.75,0.125,70.83333333333333,3.5
Mateusz Rebecki,0.0,89.0,3.0,0.0,100.0,1.0
Matheus Nicolau,1.0,49.0,1.3333333333333335,0.8,90.0,4.0
Mats Nilsson,0.0,29.0,2.5,1.5,0.0,2.0
Matt Andersen,0.0,0.0,0.0,0.0,0.0,1.0
Matt Arroyo,0.0,18.0,1.5,2.5,25.0,1.5
Matt Bessette,0.0,50.0,0.0,0.0,0.0,1.0
Matt Brown,0.3485576923076923,35.39182692307692,1.0769230769230769,0.8365384615384616,57.21153846153847,14.5
Matt Dwyer,0.5,22.0,0.25,0.0,25.0,2.0
Matt Frevola,0.625,30.125,1.25,0.375,50.0,4.0
Matt Grice,0.41666666666666663,33.125,1.125,0.29166666666666663,25.0,3.5
Matt Hamill,0.0625,38.48214285714286,2.053571428571429,0.0,66.07142857142857,7.5
Matt Hobar,0.25,28.25,2.0,0.0,25.0,1.5
Matt Horwich,0.0,20.0,0.0,4.0,0.0,1.0
Matt Hughes,0.09375,20.166666666666664,1.7847222222222223,0.6215277777777778,70.83333333333333,12.5
Matt Lindland,0.0,24.0,2.25,0.75,75.0,6.0
Matt Lucas,0.0,19.0,1.0,0.0,0.0,1.0
Matt Mitrione,0.625,22.833333333333336,0.0,0.25,64.58333333333333,7.0
Matt Sayles,0.0,53.5,0.16666666666666666,0.3333333333333333,16.666666666666664,2.0
Matt Schnell,0.08333333333333333,33.75,0.3333333333333333,0.5833333333333334,49.99999999999999,6.0
Matt Serra,0.4111111111111111,27.3,1.6333333333333333,0.5555555555555556,47.77777777777778,7.0
Matt Van Buren,0.0,51.0,0.0,0.0,0.0,1.0
Matt Veach,0.3333333333333333,7.666666666666667,1.6666666666666667,0.6666666666666666,33.33333333333333,3.0
Matt Wiman,0.045454545454545456,31.57792207792208,1.2662337662337662,0.8701298701298701,50.64935064935065,9.0
Matthew Lopez,0.0,33.2,3.5,1.0,60.0,3.0
Matthew Riddle,0.0,39.611111111111114,2.9444444444444446,0.6666666666666666,49.99999999999999,6.0
Matthew Semelsberger,0.85,44.75,0.7,0.1,65.0,3.5
Maurice Greene,0.25,27.75,0.0,0.25,50.0,4.0
Maurice Smith,0.0,21.5,0.0,0.6,55.0,3.5
Mauricio Rua,0.5857142857142856,36.94285714285714,1.1214285714285714,0.14285714285714285,45.0,12.0
Max Griffin,0.55,51.425,1.325,0.2,42.5,7.0
Max Holloway,0.2976190476190476,115.83928571428572,0.31547619047619047,0.3392857142857143,73.21428571428572,13.0
Max Rohskopf,0.0,17.0,2.0,1.0,0.0,1.0
Maxim Grishin,0.5,46.75,0.25,0.0,50.0,4.0
Maximo Blanco,0.16666666666666666,37.08333333333333,1.3333333333333335,0.25,41.666666666666664,4.5
Maycee Barber,0.0,44.675,0.9,0.125,75.0,4.5
Mayra Bueno Silva,0.0,36.25,0.16666666666666666,0.75,58.33333333333333,4.0
Megan Anderson,0.16666666666666666,8.5,0.16666666666666666,0.16666666666666666,49.99999999999999,3.0
Mehdi Baghdad,0.5,30.5,0.0,0.0,0.0,2.0
Melinda Fabian,0.5,60.5,0.0,0.0,0.0,2.0
Melissa Gatto,0.3333333333333333,39.0,1.3333333333333333,0.3333333333333333,66.66666666666666,3.0
Melissa Martinez,0.0,45.0,1.0,0.0,0.0,1.0
Melquizael Costa,0.0,23.0,0.0,0.0,0.0,1.0
Melsik Baghdasaryan,0.3333333333333333,48.333333333333336,0.0,0.0,66.66666666666666,3.0
Melton Bowen,0.0,1.0,0.0,0.0,0.0,1.0
Melvin Guillard,0.575,20.575,0.6416666666666666,0.1,54.16666666666667,11.0
Merab Dvalishvili,0.07142857142857142,65.92857142857143,5.928571428571429,0.21428571428571427,85.71428571428572,5.5
Michael Bisping,0.2965686274509804,52.53431372549019,0.8627450980392157,0.15931372549019607,68.62745098039215,14.5
Michael Chandler,0.3333333333333333,47.75,0.9166666666666666,0.25,33.33333333333333,2.5
Michael Chiesa,0.08333333333333333,19.93181818181818,2.409090909090909,0.5757575757575758,61.36363636363637,8.5
Michael Graves,0.0,15.666666666666666,4.0,0.3333333333333333,66.66666666666666,3.0
Michael Johnson,0.43333333333333335,49.525000000000006,0.375,0.03333333333333333,50.833333333333336,13.5
Michael Kuiper,0.75,26.75,1.25,0.0,25.0,2.0
Michael McBride,0.0,49.5,1.5,1.0,0.0,1.0
Michael McDonald,0.625,23.7,0.6,0.8,70.0,4.5
Michael Morales,1.5,54.5,0.0,0.0,100.0,1.0
Michael Patt,0.0,7.0,0.0,0.0,0.0,2.0
Michael Trizano,0.6,43.4,0.2,0.45,70.0,3.5
Michal Figlak,0.0,28.0,1.0,0.0,0.0,1.0
Michal Oleksiejczuk,0.7,33.2,0.3,0.0,60.0,5.0
Micheal Gillmore,0.0,15.5,0.0,0.0,0.0,1.0
Michel Batista,0.0,0.0,1.0,0.0,0.0,1.0
Michel Pereira,0.26666666666666666,65.8,1.5666666666666669,0.6,73.33333333333333,4.0
Michel Prazeres,0.14285714285714285,29.071428571428573,3.2142857142857144,0.5,71.42857142857143,7.0
Michel Quinones,0.0,35.5,0.0,0.0,0.0,1.0
Michelle Waterson-Gomez,0.0,56.125,1.4375,0.75,56.25,6.0
Michihiro Omigawa,0.1,28.15,1.4,1.55,25.0,3.5
Michinori Tanaka,0.0,28.75,2.416666666666667,0.25,41.666666666666664,2.5
Mickael Lebout,0.0,39.0,0.0,0.0,33.33333333333333,3.0
Mickey Gall,0.18333333333333335,22.766666666666666,0.65,1.05,55.0,5.5
Miesha Tate,0.16666666666666666,43.888888888888886,1.2222222222222223,1.0555555555555556,55.55555555555555,6.0
Miguel Baeza,0.5,45.16666666666667,0.3333333333333333,1.0,49.99999999999999,3.0
Miguel Torres,0.0,38.75,0.0,0.75,50.0,4.0
Mike Breeden,0.0,55.0,1.5,0.0,0.0,1.0
Mike Brown,0.0,28.125,1.875,0.0,25.0,3.0
Mike Ciesnolevicz,0.0,1.5,0.0,1.0,50.0,2.0
Mike Davis,1.0,100.5,3.0,0.16666666666666666,83.33333333333333,2.0
Mike Easton,0.1,46.5,0.5,0.0,30.0,3.5
Mike Grundy,0.25,21.25,2.75,0.25,25.0,4.0
Mike Guymon,0.0,11.333333333333334,0.5,0.3333333333333333,16.666666666666664,2.0
Mike Jackson,0.0,23.75,0.25,0.0,25.0,2.0
Mike King,1.0,38.0,1.0,2.0,0.0,1.0
Mike Kyle,0.75,10.75,0.25,0.5,75.0,1.5
Mike Lullo,0.0,31.5,1.0,0.5,0.0,2.0
Mike Malott,0.5,18.5,0.5,0.5,100.0,1.0
Mike Massenzio,0.125,18.416666666666668,1.5833333333333333,0.7083333333333333,29.166666666666664,3.5
Mike Nickels,0.0,12.0,2.0,0.5,50.0,2.0
Mike Perry,0.6000000000000001,51.0,0.65,0.2,55.0,7.5
Mike Pierce,0.2111111111111111,31.933333333333337,1.988888888888889,0.25555555555555554,63.33333333333333,7.0
Mike Pyle,0.19886363636363635,19.897727272727273,0.7784090909090909,0.7897727272727273,52.272727272727266,9.5
Mike Rhodes,0.0,25.5,0.5,0.25,0.0,1.5
Mike Ricci,0.0,22.5,0.5,0.0,25.0,1.5
Mike Rio,0.0,11.5,0.8333333333333334,0.6666666666666666,16.666666666666664,2.0
Mike Rodriguez,0.75,44.5,0.0,0.0,16.666666666666664,4.0
Mike Russow,0.25,17.125,2.375,0.25,62.5,3.0
Mike Santiago,0.0,25.0,1.6666666666666667,0.6666666666666666,0.0,3.0
Mike Stumpf,0.0,31.5,1.0,0.5,0.0,1.0
Mike Swick,0.34090909090909094,17.420454545454547,0.36363636363636365,0.3068181818181818,69.31818181818181,7.5
Mike Wessel,0.0,13.0,3.0,0.0,0.0,1.0
Mike Whitehead,0.0,27.0,5.0,0.0,0.0,1.0
Mike Wilkinson,0.5,14.833333333333334,0.3333333333333333,0.3333333333333333,66.66666666666666,2.0
Mike de la Torre,0.5,17.75,0.08333333333333333,0.0,58.33333333333333,3.5
Mike van Arsdale,0.0,17.5,0.75,0.25,50.0,2.0
Mikey Burnett,0.3333333333333333,36.0,1.0,1.3333333333333333,66.66666666666666,3.0
Milana Dudieva,0.0,11.25,1.75,0.0,25.0,1.5
Miles Johns,0.375,45.25,0.375,0.0,75.0,3.0
Milton Vieira,0.0,23.5,3.0,0.0,0.0,2.0
Minoki Ichihara,0.0,3.0,0.0,0.0,0.0,1.0
Miranda Granger,0.0,22.833333333333332,0.0,0.0,16.666666666666664,2.0
Miranda Maverick,0.0,45.0,2.166666666666667,0.3333333333333333,66.66666666666666,3.0
Mirko Filipovic,0.3214285714285714,22.80357142857143,0.14285714285714285,0.3214285714285714,46.42857142857143,5.5
Mirsad Bektic,0.2,24.7,2.7,0.3,60.0,5.0
Misha Cirkunov,0.0,18.226190476190474,1.3333333333333335,0.5476190476190476,47.61904761904761,6.5
Mitch Clarke,0.0,24.5,0.375,0.29166666666666663,29.166666666666664,3.5
Mitch Gagnon,0.375,26.875,0.75,1.25,50.0,4.0
Mizuto Hirota,0.0,58.9,0.9,0.1,10.0,3.5
Modestas Bukauskas,0.0,27.083333333333332,0.0,0.0,41.666666666666664,2.5
Mohammed Usman,1.0,12.0,0.0,0.0,100.0,1.0
Molly McCann,0.2,66.6,1.3,0.4,60.0,5.0
Montana De La Rosa,0.1,28.700000000000003,1.5,0.7,50.0,5.0
Montel Jackson,1.2333333333333334,36.7,2.7333333333333334,0.26666666666666666,66.66666666666666,4.0
Montserrat Conejo,0.0,9.0,2.0,1.0,50.0,2.0
Mostapha Al-Turk,0.0,8.75,0.0,0.0,0.0,1.5
Moti Horenstein,0.0,0.5,0.0,0.0,0.0,2.0
Motonobu Tezuka,0.0,13.0,1.5,0.5,0.0,1.0
Mounir Lazzez,0.0,62.5,1.0,0.0,50.0,2.0
Movsar Evloev,0.0,69.125,3.875,0.25,100.0,3.0
Muhammad Mokaev,0.16666666666666666,15.5,5.666666666666666,1.0,100.0,2.0
Murilo Bustamante,0.6666666666666666,11.666666666666668,2.333333333333333,0.5,83.33333333333333,2.0
Muslim Salikhov,0.41666666666666663,32.08333333333333,0.75,0.0,66.66666666666667,4.0
Myles Jury,0.21428571428571427,26.9,1.4,0.17142857142857143,68.57142857142857,6.0
Nad Narimani,0.0,45.33333333333333,3.1666666666666665,0.0,66.66666666666666,2.0
Nadia Kassem,0.0,36.75,0.5,1.5,25.0,1.5
Nah-Shon Burrell,0.0,88.5,0.0,0.5,50.0,1.0
Nam Phan,0.0,75.875,0.125,0.125,25.0,4.0
Nandor Guelmino,0.0,56.0,0.0,0.0,0.0,1.0
Naoki Inoue,0.0,55.0,0.0,2.5,50.0,2.0
Naoyuki Kotani,0.0,10.25,0.5833333333333333,0.5,0.0,2.5
Nasrat Haqparast,0.5,61.458333333333336,0.3333333333333333,0.0,58.33333333333333,5.0
Nassourdine Imavov,0.0,63.333333333333336,0.6666666666666666,1.6666666666666667,66.66666666666666,6.0
Natalia Silva,0.5,70.5,1.0,0.0,100.0,1.0
Natan Levy,0.0,63.25,5.25,0.0,50.0,1.5
Nate Diaz,0.15,58.96666666666667,0.7,0.9833333333333334,60.0,13.5
Nate Landwehr,0.0,59.5,0.8333333333333333,0.8333333333333333,66.66666666666666,3.0
Nate Loughran,0.0,13.0,0.0,1.0,50.0,2.0
Nate Maness,0.25,12.125,0.375,0.125,37.5,2.5
Nate Marquardt,0.47115384615384615,25.38782051282051,1.3333333333333335,0.5705128205128205,51.92307692307692,12.5
Nate Mohr,0.0,31.5,0.25,0.0,25.0,4.0
Nate Quarry,0.7083333333333334,27.958333333333332,0.08333333333333333,0.0,70.83333333333333,5.0
Nate Schroeder,0.0,9.0,1.0,0.0,0.0,1.0
Nathan Coy,0.0,23.5,1.5,0.0,25.0,1.5
Nathaniel Wood,0.1,81.7,1.3333333333333333,0.4,66.66666666666666,4.0
Nazareno Malegarie,0.0,58.0,1.0,0.0,0.0,1.0
Nazim Sadykhov,0.0,64.0,1.0,0.0,100.0,1.0
Neil Grove,0.0,0.0,0.0,1.0,0.0,1.0
Neil Magny,0.08055555555555555,46.06666666666666,2.183333333333333,0.26666666666666666,74.44444444444444,14.5
Neil Seery,0.25,48.95833333333333,0.6666666666666666,1.4583333333333335,41.666666666666664,3.5
Neil Wain,0.0,4.0,0.0,0.0,0.0,1.0
Nicco Montano,0.0,112.0,3.0,0.5,50.0,1.0
Nicholas Musoke,0.0,46.16666666666667,1.0,0.16666666666666666,50.0,3.0
Nick Agallar,0.0,5.0,0.0,0.0,0.0,1.0
Nick Aguirre,0.0,14.0,0.0,1.0,0.0,1.0
Nick Catone,0.0,25.46666666666667,2.9,0.3666666666666667,46.666666666666664,4.0
Nick Denis,0.5,17.5,0.5,0.0,50.0,2.0
Nick Diaz,0.20535714285714285,59.13392857142857,0.9017857142857143,0.8392857142857143,46.42857142857143,7.5
Nick Fiore,0.0,34.0,1.0,0.0,0.0,1.0
Nick Hein,0.25,34.5,0.75,0.0,50.0,4.0
Nick Maximov,0.0,20.25,3.75,0.25,50.0,2.0
Nick Osipczak,0.5,38.333333333333336,1.0,0.75,41.666666666666664,2.5
Nick Pace,0.0,27.75,2.75,0.5,25.0,1.5
Nick Penner,0.5,6.0,0.0,0.0,0.0,2.0
Nick Ring,0.0,47.6,0.8,0.2,70.0,3.0
Nick Roehrick,0.0,28.0,0.0,0.0,0.0,1.0
Nick Sanzo,0.0,0.0,0.0,0.0,50.0,1.0
Nick Serra,0.0,0.0,1.0,2.0,0.0,1.0
Nick Thompson,0.0,25.0,1.0,1.5,50.0,1.0
Nicolae Negumereanu,0.0,36.5,0.625,0.0,62.5,3.0
Nicolas Dalby,0.0,51.5,1.0,0.1,50.0,5.0
Nik Lentz,0.09090909090909091,43.54220779220779,2.659090909090909,1.0162337662337662,54.87012987012987,12.5
Nikita Krylov,0.19230769230769232,30.29230769230769,1.4076923076923078,0.7076923076923077,66.92307692307692,9.0
Niklas Backstrom,0.0,7.666666666666667,1.3333333333333333,1.0,33.33333333333333,3.0
Niklas Stolze,0.0,14.75,0.25,0.5,0.0,1.5
Niko Price,0.3611111111111111,46.611111111111114,0.3611111111111111,0.3333333333333333,44.44444444444444,7.5
Nikolas Motta,0.5,22.5,0.0,0.0,50.0,1.0
Nina Nunes,0.0,58.775,0.25,0.45,55.0,4.5
Nissen Osterneck,0.0,35.0,1.0,1.0,0.0,1.0
Noad Lahat,0.0,26.5,1.5,1.5,50.0,2.0
Noe Hernandez,0.0,9.0,1.0,0.0,0.0,1.0
Nohelin Hernandez,0.0,14.0,0.5,0.0,0.0,2.0
Nolan Ticman,0.0,38.5,0.0,0.0,0.0,2.0
Nordine Taleb,0.1111111111111111,42.388888888888886,0.8888888888888888,0.0,49.99999999999999,6.0
Norifumi Yamamoto,0.0,18.166666666666664,0.3333333333333333,0.0,0.0,2.0
Norma Dumont,0.25,45.625,1.0,0.0,50.0,3.0
Norman Parke,0.0,43.625,1.8,0.0,55.0,4.5
Nurullo Aliev,0.0,19.0,3.0,0.0,100.0,1.0
Ode Osbourne,0.35,31.0,0.55,0.0,70.0,3.5
Oleg Taktarov,0.0,2.1666666666666665,0.0,1.3333333333333335,66.66666666666666,4.5
Oli Thompson,0.0,23.5,0.0,0.5,0.0,1.0
Oliver Enkamp,0.0,20.5,0.5,0.0,0.0,1.0
Olivier Aubin-Mercier,0.16666666666666666,30.25,1.9166666666666665,0.41666666666666663,58.333333333333336,6.0
Oluwale Bamgbose,0.25,12.375,0.25,0.0,12.5,2.5
Omar Morales,0.16666666666666666,40.91666666666667,0.41666666666666663,0.0,41.666666666666664,3.5
Omari Akhmedov,0.1,37.349999999999994,2.1,0.15,60.0,7.5
Onassis Parungao,,,,,100.0,1.0
Orion Cosce,0.0,23.5,2.5,0.0,50.0,1.0
Orlando Wiet,0.0,4.5,0.0,0.0,50.0,2.0
Oskar Piechota,0.5,32.0,0.375,1.0,37.5,3.0
Ottman Azaitar,0.25,15.75,0.0,0.0,50.0,1.5
Ovince Saint Preux,0.19047619047619047,24.672619047619047,0.5773809523809523,0.22619047619047616,53.57142857142857,13.0
Pablo Garza,0.16666666666666666,26.166666666666664,0.5,0.5,49.99999999999999,3.0
Paddy Holohan,0.25,23.5,1.9166666666666667,1.0833333333333333,66.66666666666666,2.5
Paddy Pimblett,0.16666666666666666,22.666666666666668,0.6666666666666666,1.1666666666666665,100.0,2.0
Paige VanZant,0.1,35.375,0.925,0.725,57.5,4.5
Pannie Kianzad,0.0,82.25,0.25,0.08333333333333333,75.0,4.0
Papy Abedi,0.0,22.5,2.3333333333333335,1.5,16.666666666666664,2.0
Parker Porter,0.0,58.5,0.875,0.25,50.0,3.0
Pascal Krauss,0.0,66.75,1.25,0.75,50.0,4.0
Pat Audinwood,0.0,11.0,0.5,0.0,0.0,2.0
Pat Barry,0.6875,17.5625,0.0,0.0625,56.25,6.0
Pat Healy,0.0,49.1,1.7,0.2,0.0,3.0
Pat Miletich,0.0625,18.0,0.8125,0.3125,68.75,5.0
Pat Sabatini,0.16666666666666666,17.666666666666668,2.9166666666666665,1.25,83.33333333333333,2.5
Pat Schilling,0.0,15.5,0.0,0.0,0.0,1.0
Patrick Cote,0.2638888888888889,32.09722222222222,0.45833333333333337,0.19444444444444442,48.611111111111114,10.5
Patrick Cummins,0.0,35.44444444444444,2.5694444444444446,0.05555555555555555,40.27777777777778,6.5
Patrick Smith,0.16666666666666666,5.833333333333333,0.3333333333333333,0.5833333333333333,83.33333333333333,2.5
Patrick Walsh,0.0,30.5,3.0,1.5,50.0,2.0
Patrick Williams,0.25,28.5,1.25,0.25,25.0,2.0
Paul Bradley,0.0,38.0,1.5,0.0,0.0,1.0
Paul Buentello,0.5,25.125,0.25,0.5,62.5,3.0
Paul Craig,0.05555555555555555,19.444444444444443,0.8611111111111112,0.9166666666666667,52.77777777777778,7.5
Paul Creighton,0.0,6.0,3.0,0.0,0.0,1.0
Paul Daley,0.5,13.5,0.0,0.0,75.0,1.5
Paul Felder,0.19444444444444442,50.0,0.25,0.16666666666666666,61.11111111111111,7.5
Paul Georgieff,0.0,12.0,0.0,0.0,0.0,1.0
Paul Herrera,0.0,0.0,0.0,0.0,0.0,1.0
Paul Jones,0.0,13.0,0.0,1.0,50.0,1.0
Paul Kelly,0.1,35.725,1.025,1.125,55.0,4.5
Paul Redmond,0.0,6.5,0.0,0.0,0.0,2.0
Paul Rodriguez,0.0,2.0,0.0,0.0,0.0,1.0
Paul Sass,0.0,2.916666666666667,0.16666666666666666,2.916666666666667,58.33333333333333,2.5
Paul Taylor,0.5,49.91666666666667,0.3333333333333333,0.5833333333333334,41.666666666666664,4.5
Paul Varelans,0.25,7.666666666666666,0.16666666666666666,0.41666666666666663,50.0,4.0
Paulo Costa,0.5,66.58333333333334,0.5833333333333334,0.0,83.33333333333333,4.0
Paulo Santos,,,,,0.0,1.0
Paulo Thiago,0.30952380952380953,20.202380952380953,1.0833333333333335,0.9166666666666667,38.09523809523809,6.5
Pawel Pawlak,0.0,24.75,0.75,0.0,25.0,1.5
Pearl Gonzalez,0.0,32.0,1.0,0.5,0.0,2.0
Pedro Munhoz,0.35,57.05,0.4,0.4625,51.25,9.0
Pedro Nobre,0.0,3.0,0.0,0.0,0.0,1.0
Pedro Rizzo,0.475,20.675,0.25,0.0,67.5,7.0
Peggy Morgan,0.0,34.0,0.0,0.0,0.0,1.0
Per Eklund,0.0,17.25,1.25,2.0,25.0,1.5
Pete Rodriguez,0.5,23.5,0.0,0.0,50.0,1.0
Pete Sell,0.25,25.5,0.7,0.7,20.0,3.5
Pete Spratt,0.0,8.833333333333332,0.125,0.16666666666666666,41.666666666666664,3.5
Pete Williams,0.26666666666666666,9.966666666666667,0.3666666666666667,0.8,43.33333333333333,4.0
Peter Barrett,0.0,35.5,0.0,0.0,0.0,2.0
Peter Sobotta,0.4,25.1,1.2,0.4,40.0,5.0
Petr Yan,0.7428571428571429,86.94285714285715,1.9571428571428573,0.17142857142857143,65.71428571428572,6.0
Phil Baroni,0.5,25.3,0.8,0.3,30.0,5.0
Phil Davis,0.0,37.226190476190474,2.4404761904761902,0.4642857142857143,70.23809523809524,6.5
Phil Harris,0.0,13.625,0.625,0.0,12.5,2.5
Phil Hawes,0.25,44.75,1.375,0.25,62.5,3.0
Phil Johns,0.0,2.0,0.0,0.0,0.0,1.0
Phil Rowe,0.6666666666666666,29.166666666666668,0.5,0.3333333333333333,83.33333333333333,2.0
Philip De Fries,0.125,10.5,1.125,0.125,25.0,2.5
Philipe Lins,0.25,32.25,1.0,0.0,50.0,2.0
Phillip Miller,0.0,20.0,3.0,0.5,100.0,2.0
Phillipe Nover,0.0,21.916666666666664,0.5,0.3333333333333333,8.333333333333332,3.5
Piera Rodriguez,0.0,66.5,4.0,0.0,100.0,1.0
Pingyuan Liu,0.16666666666666666,31.5,0.16666666666666666,0.6666666666666666,33.33333333333333,2.0
